Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Latitude,Longitude
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50081,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,12,1981, , ,OP,44.503431,-70.249140
57280,50082,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.2,1.2,1.2,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.1,1.1,1.1,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,0.7,0.7,0.7,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,1,1910, , ,OP,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.0,1.0,1.0,Conventional Hydroelectric,1,1910, , ,OS,44.470511,-70.187330
57280,50082,IPP Non-CHP,1.0,1.0,0.9,Conventional Hydroelectric,9,2004, , ,OP,44.470511,-70.187330
23955,50087,Commercial CHP,2.5,1.5,1.5,Natural Gas Steam Turbine,4,1974, , ,OP,42.279015,-71.759770
23955,50087,Commercial CHP,2.5,1.5,1.5,Natural Gas Steam Turbine,4,1974, , ,OP,42.279015,-71.759770
23955,50087,Commercial CHP,5.0,3.0,3.0,Natural Gas Steam Turbine,6,2002, , ,OP,42.279015,-71.759770
23955,50087,Commercial CHP,7.5,6.0,7.5,Natural Gas Fired Combustion Turbine,2,2013, , ,OP,42.279015,-71.759770
21223,50088,Commercial CHP,7.5,7.5,7.5,Natural Gas Steam Turbine,11,1982, , ,OP,42.513608,-92.459120
24010,50089,Commercial CHP,1.5,1.4,1.4,Natural Gas Internal Combustion Engine,9,1987, , ,OP,37.776560,-122.451900
16990,50091,IPP Non-CHP,1.3,1.3,0.8,Conventional Hydroelectric,6,1986, , ,OP,48.947741,-117.795400
16990,50091,IPP Non-CHP,0.3,0.3,0.2,Conventional Hydroelectric,6,1986, , ,SB,48.947741,-117.795400
34689,50093,IPP Non-CHP,1.7,1.6,1.6,Conventional Hydroelectric,12,1988, , ,OP,44.909915,-74.085800
19148,50094,Commercial CHP,6.0,5.8,5.8,Natural Gas Internal Combustion Engine,12,1983, , ,OP,40.216700,-74.766700
18461,50099,IPP CHP,6.2,5.8,6.2,Wood/Wood Waste Biomass,6,1983, , ,OP,44.954853,-116.387100
12307,50101,Industrial CHP,7.5,9.5,9.5,Wood/Wood Waste Biomass,6,1954, , ,OP,30.341900,-94.065600
12307,50101,Industrial CHP,32.6,32.0,33.0,Wood/Wood Waste Biomass,5,1965, , ,OP,30.341900,-94.065600
12307,50101,Industrial CHP,17.6,18.0,18.0,Wood/Wood Waste Biomass,1,1986, , ,OP,30.341900,-94.065600
13442,50103,IPP Non-CHP,1.7,1.7,1.7,Conventional Hydroelectric,7,1981, , ,OP,43.128712,-71.459870
54700,50109,IPP Non-CHP,87.8,78.0,91.0,Natural Gas Fired Combined Cycle,7,1989, , ,OP,33.696800,-95.557700
54700,50109,IPP Non-CHP,87.8,80.0,94.0,Natural Gas Fired Combined Cycle,7,1989, , ,OP,33.696800,-95.557700
54700,50109,IPP Non-CHP,90.0,78.0,90.0,Natural Gas Fired Combined Cycle,12,1989, , ,OP,33.696800,-95.557700
17164,50110,Industrial CHP,20.0,18.9,17.9,Wood/Wood Waste Biomass,10,1986, , ,OP,40.876700,-121.701600
61379,50111,IPP Non-CHP,20.0,11.8,16.5,Wood/Wood Waste Biomass,9,1989, , ,OP,39.669900,-120.239400
17164,50112,Industrial Non-CHP,35.2,24.0,24.0,Wood/Wood Waste Biomass,5,2018, , ,OP,39.941165,-120.909200
22669,50115,Industrial CHP,48.2,39.0,42.0,Natural Gas Fired Combustion Turbine,7,1984, , ,OP,35.032900,-117.701000
19537,50118,Commercial CHP,34.4,33.0,32.5,Natural Gas Fired Combined Cycle,3,2010, , ,OP,30.286700,-97.735600
19537,50118,Commercial CHP,7.6,7.6,7.6,Natural Gas Fired Combined Cycle,10,1951, , ,SB,30.286700,-97.735600
19537,50118,Commercial CHP,6.0,6.0,6.0,Natural Gas Fired Combined Cycle,9,1959, , ,SB,30.286700,-97.735600
19537,50118,Commercial CHP,28.8,27.6,27.2,Natural Gas Fired Combined Cycle,1,1979, , ,SB,30.286700,-97.735600
19537,50118,Commercial CHP,48.5,46.5,45.8,Natural Gas Fired Combined Cycle,11,1987, , ,OP,30.286700,-97.735600
19537,50118,Commercial CHP,27.2,26.1,25.7,Natural Gas Fired Combined Cycle,11,2004, , ,SB,30.286700,-97.735600
4208,50119,Industrial CHP,18.3,15.3,15.5,Other Gases,5,1987, , ,OP,38.041700,-122.258300
4208,50119,Industrial CHP,18.3,15.4,16.6,Other Gases,5,1987, , ,OP,38.041700,-122.258300
4208,50119,Industrial CHP,18.3,14.9,16.4,Other Gases,5,1987, , ,OP,38.041700,-122.258300
19685,50121,Industrial Non-CHP,12.0,12.0,12.0,All Other,9,1983, , ,OP,27.817500,-97.481400
19685,50121,Industrial Non-CHP,28.6,26.6,26.9,Petroleum Coke,11,1983, , ,OP,27.817500,-97.481400
19685,50121,Industrial Non-CHP,28.6,26.6,26.9,Petroleum Coke,11,1983, , ,OP,27.817500,-97.481400
20148,50123,IPP Non-CHP,1.2,1.2,1.2,Conventional Hydroelectric,4,1983, , ,OP,42.712356,-73.957320
7601,50126,Electric Utility,1.2,1.1,1.1,Conventional Hydroelectric,7,1987, , ,OP,43.593300,-72.350600
7601,50126,Electric Utility,0.6,0.6,0.6,Conventional Hydroelectric,4,1983, , ,OP,43.593300,-72.350600
54777,50127,IPP Non-CHP,20.0,19.7,19.7,Natural Gas Fired Combined Cycle,6,1987, , ,OP,33.862500,-98.589400
54777,50127,IPP Non-CHP,20.0,19.7,19.7,Natural Gas Fired Combined Cycle,6,1987, , ,OP,33.862500,-98.589400
54777,50127,IPP Non-CHP,20.0,19.7,19.7,Natural Gas Fired Combined Cycle,6,1987, , ,OP,33.862500,-98.589400
54777,50127,IPP Non-CHP,20.0,17.0,16.0,Natural Gas Fired Combined Cycle,6,1987, , ,OP,33.862500,-98.589400
22079,50128,IPP Non-CHP,2.5,2.4,2.3,Conventional Hydroelectric,9,1985, , ,OS,38.923556,-122.566700
22079,50129,IPP Non-CHP,1.4,1.3,1.3,Conventional Hydroelectric,10,1983, , ,SB,39.078800,-122.535600
22079,50129,IPP Non-CHP,1.4,1.3,1.3,Conventional Hydroelectric,10,1983, , ,SB,39.078800,-122.535600
22079,50129,IPP Non-CHP,0.1,0.1,0.1,Conventional Hydroelectric,10,1983, , ,SB,39.078800,-122.535600
3852,50131,IPP CHP,38.4,36.0,38.0,Natural Gas Fired Combustion Turbine,10,1991, , ,OS,36.180700,-120.388500
18390,50134,IPP CHP,75.0,75.0,78.0,Natural Gas Fired Combustion Turbine,12,1987, , ,OP,35.452577,-118.985300
18390,50134,IPP CHP,75.0,75.0,78.0,Natural Gas Fired Combustion Turbine,12,1987, , ,OP,35.452577,-118.985300
18390,50134,IPP CHP,75.0,75.0,78.0,Natural Gas Fired Combustion Turbine,12,1987, , ,OP,35.452577,-118.985300
18390,50134,IPP CHP,75.0,75.0,78.0,Natural Gas Fired Combustion Turbine,12,1987, , ,OP,35.452577,-118.985300
17460,50136,Commercial CHP,0.2,0.1,0.1,Natural Gas Internal Combustion Engine,4,2008, , ,OP,40.685300,-73.425800
17460,50136,Commercial CHP,0.2,0.1,0.1,Natural Gas Internal Combustion Engine,4,2008, , ,OP,40.685300,-73.425800
17460,50136,Commercial CHP,0.2,0.1,0.1,Natural Gas Internal Combustion Engine,4,2008, , ,OP,40.685300,-73.425800
17460,50136,Commercial CHP,0.2,0.1,0.1,Natural Gas Internal Combustion Engine,4,2008, , ,OP,40.685300,-73.425800
17460,50136,Commercial CHP,0.2,0.1,0.1,Natural Gas Internal Combustion Engine,4,2008, , ,OP,40.685300,-73.425800
55983,50137,IPP Non-CHP,101.9,69.0,84.0,Natural Gas Fired Combustion Turbine,4,1984, , ,OP,29.263900,-95.899700
27211,50141,Industrial CHP,5.0,5.0,5.0,Wood/Wood Waste Biomass,8,1983, , ,OP,32.574722,-94.373890
27131,50146,Industrial CHP,2.7,2.7,2.7,Natural Gas Steam Turbine,3,1948, , ,OP,32.143989,-81.146550
27131,50146,Industrial CHP,3.0,3.0,3.0,Natural Gas Steam Turbine,2,1959, , ,OP,32.143989,-81.146550
27131,50146,Industrial CHP,1.0,1.0,1.0,Natural Gas Steam Turbine,8,1946, , ,OP,32.143989,-81.146550
27131,50146,Industrial CHP,5.0,4.5,4.5,Natural Gas Steam Turbine,3,1985, , ,OP,32.143989,-81.146550
16713,50147,IPP Non-CHP,1.4,1.0,0.5,Conventional Hydroelectric,7,1987, , ,OP,33.051000,-117.175000
15320,50148,Industrial CHP,25.0,21.0,21.0,Natural Gas Fired Combined Cycle,12,1988, , ,SB,33.788560,-118.229400
15320,50148,Industrial CHP,6.0,6.0,6.0,Natural Gas Fired Combined Cycle,12,1988, , ,SB,33.788560,-118.229400
19450,50150,Industrial CHP,15.0,15.0,15.0,Natural Gas Fired Combined Cycle,1,1964, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,35.0,30.0,38.0,Natural Gas Fired Combined Cycle,11,2000, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,15.0,15.0,15.0,Natural Gas Fired Combined Cycle,11,1987, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,35.0,30.0,38.0,Natural Gas Fired Combined Cycle,11,1987, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,6.0,6.0,6.0,Natural Gas Fired Combined Cycle,11,1987, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,35.0,30.0,38.0,Natural Gas Fired Combined Cycle,11,1987, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,15.0,15.0,15.0,Natural Gas Fired Combined Cycle,11,1987, , ,OP,28.510500,-96.770600
19450,50150,Industrial CHP,12.0,12.0,12.0,Natural Gas Fired Combined Cycle,1,1969, , ,OP,28.510500,-96.770600
5352,50152,Industrial CHP,125.8,100.0,116.0,Natural Gas Fired Combined Cycle,12,1996, , ,OP,29.986100,-90.441400
5352,50152,Industrial CHP,125.8,100.0,116.0,Natural Gas Fired Combined Cycle,1,1997, , ,OP,29.986100,-90.441400
5352,50152,Industrial CHP,50.0,50.0,50.0,Natural Gas Fired Combined Cycle,12,2002, , ,OP,29.986100,-90.441400
5352,50152,Industrial CHP,22.0,20.0,20.0,Natural Gas Fired Combined Cycle,2,1997, , ,OP,29.986100,-90.441400
39066,50153,Industrial CHP,45.0,38.0,38.0,All Other,3,1996, , ,OP,29.376120,-94.946480
3663,50156,IPP Non-CHP,3.2,3.0,2.9,Conventional Hydroelectric,1,1990, , ,OP,40.534454,-121.959100
49911,50166,IPP Non-CHP,0.5,0.4,0.4,Conventional Hydroelectric,1,1916, , ,OP,42.163378,-72.827510
49911,50166,IPP Non-CHP,1.8,1.7,1.7,Conventional Hydroelectric,1,1913, , ,OP,42.163378,-72.827510
49911,50166,IPP Non-CHP,0.5,0.4,0.4,Conventional Hydroelectric,1,1916, , ,OP,42.163378,-72.827510
13914,50169,Industrial CHP,43.7,27.0,33.0,Natural Gas Fired Combustion Turbine,8,1982, , ,SB,37.581339,-97.424130
1569,50170,Industrial CHP,38.7,35.0,37.5,Natural Gas Fired Combustion Turbine,12,1986, , ,OP,35.093046,-119.443600
56840,50175,IPP Non-CHP,2.0,2.0,2.0,Conventional Hydroelectric,1,1986, , ,OP,36.696000,-77.560000
56840,50175,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1986, , ,OP,36.696000,-77.560000
56842,50176,IPP Non-CHP,1.3,1.3,1.3,Conventional Hydroelectric,1,1987, , ,OP,44.510739,-73.913080
56842,50176,IPP Non-CHP,1.3,1.3,1.3,Conventional Hydroelectric,1,1987, , ,OP,44.510739,-73.913080
56844,50177,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1981, , ,OP,42.014467,-71.544400
56844,50177,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1981, , ,OP,42.014467,-71.544400
56844,50177,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1981, , ,OP,42.014467,-71.544400
56844,50177,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1981, , ,OP,42.014467,-71.544400
56843,50178,IPP Non-CHP,0.8,0.8,0.8,Conventional Hydroelectric,1,1915, , ,OP,36.781700,-78.923600
56843,50178,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1915, , ,OP,36.781700,-78.923600
56843,50178,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,1,1915, , ,OP,36.781700,-78.923600
58896,50179,IPP Non-CHP,2.5,2.5,2.5,Conventional Hydroelectric,6,1986, , ,OP,41.279200,-122.329200
58896,50179,IPP Non-CHP,2.5,2.5,2.5,Conventional Hydroelectric,6,1986, , ,OP,41.279200,-122.329200
60821,50180,IPP Non-CHP,5.0,4.8,4.6,Conventional Hydroelectric,1,1990, , ,OP,40.670536,-121.890600
20492,50184,Industrial CHP,64.0,64.0,64.0,Wood/Wood Waste Biomass,4,1990, , ,OP,33.360200,-88.460000
20492,50184,Industrial CHP,46.0,46.0,46.0,Wood/Wood Waste Biomass,6,1982, , ,OP,33.360200,-88.460000
20492,50184,Industrial CHP,14.6,14.6,14.6,Wood/Wood Waste Biomass,6,1982, , ,OP,33.360200,-88.460000
20492,50184,Industrial CHP,4.0,4.0,4.0,Wood/Wood Waste Biomass,8,1987, , ,SB,33.360200,-88.460000
20547,50185,Industrial CHP,7.5,8.5,9.0,Wood/Wood Waste Biomass,1,1957, , ,OP,46.954071,-123.761100
20547,50185,Industrial CHP,7.5,8.5,9.0,Wood/Wood Waste Biomass,1,1957, , ,OP,46.954071,-123.761100
60561,50187,Industrial CHP,8.0,7.4,7.5,Wood/Wood Waste Biomass,1,1948, , ,OP,46.123600,-122.972800
60561,50187,Industrial CHP,5.0,4.7,4.7,Wood/Wood Waste Biomass,1,1948, , ,OP,46.123600,-122.972800
60561,50187,Industrial CHP,18.0,16.7,16.9,Wood/Wood Waste Biomass,1,1954, , ,OP,46.123600,-122.972800
60561,50187,Industrial CHP,31.4,29.2,29.5,Wood/Wood Waste Biomass,1,1976, , ,OP,46.123600,-122.972800
20511,50188,Industrial CHP,38.1,29.0,33.0,Wood/Wood Waste Biomass,4,2014, , ,OP,35.212000,-77.114400
55903,50189,Industrial CHP,72.0,74.0,74.0,Wood/Wood Waste Biomass,6,1978, , ,OP,35.862800,-76.783100
55903,50189,Industrial CHP,7.5,7.5,7.5,Wood/Wood Waste Biomass,9,1952, , ,OS,35.862800,-76.783100
55903,50189,Industrial CHP,42.0,40.8,40.8,Wood/Wood Waste Biomass,9,1976, , ,OP,35.862800,-76.783100
55997,50190,Industrial Non-CHP,0.6,0.6,0.6,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,0.6,0.6,0.6,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,1.0,1.0,0.9,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,0.7,0.7,0.6,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
55997,50190,Industrial Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,1,1910, , ,OP,44.886700,-89.627200
56289,50191,Industrial CHP,7.5,7.5,7.5,Wood/Wood Waste Biomass,1,1949, , ,OS,44.056900,-122.955500
56289,50191,Industrial CHP,5.0,5.0,5.0,Wood/Wood Waste Biomass,1,1949, , ,OS,44.056900,-122.955500
56289,50191,Industrial CHP,12.5,12.5,12.5,Wood/Wood Waste Biomass,1,1953, , ,OS,44.056900,-122.955500
56289,50191,Industrial CHP,40.0,33.0,33.0,Wood/Wood Waste Biomass,10,1976, , ,OP,44.056900,-122.955500
56164,50192,Industrial CHP,68.0,57.8,57.8,Wood/Wood Waste Biomass,10,1971, , ,OP,33.996100,-95.111400
1058,50200,Industrial CHP,2.8,2.7,2.6,Natural Gas Fired Combustion Turbine,11,1982, , ,OP,33.688721,-117.834800
1058,50200,Industrial CHP,3.3,3.0,2.9,Natural Gas Fired Combustion Turbine,1,1995, , ,OP,33.688721,-117.834800
56216,50201,IPP Non-CHP,17.9,18.0,18.0,Wood/Wood Waste Biomass,1,2010, , ,OP,34.953600,-83.378600
19351,50203,Industrial CHP,5.8,4.9,5.7,Natural Gas Fired Combustion Turbine,4,1986, , ,OP,43.064700,-78.297200
28473,50205,Industrial Non-CHP,6.1,6.1,6.1,All Other,12,1984, , ,OP,37.145556,-107.784700
27762,50206,IPP Non-CHP,0.8,0.8,0.8,Conventional Hydroelectric,5,1989, , ,OP,37.377715,-107.578700
27762,50206,IPP Non-CHP,2.5,2.5,2.5,Conventional Hydroelectric,5,1989, , ,OP,37.377715,-107.578700
27762,50206,IPP Non-CHP,2.5,2.5,2.5,Conventional Hydroelectric,5,1989, , ,OP,37.377715,-107.578700
15064,50208,IPP Non-CHP,17.5,15.0,15.0,Wood/Wood Waste Biomass,12,1986, , ,OP,44.327400,-71.680000
49899,50210,IPP Non-CHP,30.1,29.0,29.0,Geothermal,12,1985, , ,OP,33.163300,-115.616700
49899,50210,IPP Non-CHP,9.5,9.0,9.0,Geothermal,12,1985, , ,OP,33.163300,-115.616700
21128,50215,IPP Non-CHP,36.5,28.9,29.5,Municipal Solid Waste,11,1989, , ,OP,40.001700,-76.718300
867,50216,Industrial CHP,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,3,1988, , ,OP,33.816647,-118.244800
867,50216,Industrial CHP,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,2,1988, , ,OP,33.816647,-118.244800
867,50216,Industrial CHP,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,1,1988, , ,OP,33.816647,-118.244800
867,50216,Industrial CHP,82.0,82.0,82.0,Natural Gas Fired Combined Cycle,12,1987, , ,OP,33.816647,-118.244800
867,50216,Industrial CHP,38.5,35.0,35.0,Natural Gas Fired Combined Cycle,2,1988, , ,OP,33.816647,-118.244800
867,50216,Industrial CHP,38.5,35.0,35.0,Natural Gas Fired Combined Cycle,12,1987, , ,OP,33.816647,-118.244800
19281,50218,IPP Non-CHP,2.8,2.7,2.6,Conventional Hydroelectric,4,1982, , ,OP,37.860653,-120.879200
19281,50219,IPP Non-CHP,5.3,4.0,4.3,Conventional Hydroelectric,3,1983, , ,OP,37.830378,-120.807000
13353,50223,IPP Non-CHP,1.2,0.5,0.9,Conventional Hydroelectric,10,1989, , ,OP,41.028893,-121.892400
22045,50224,Commercial CHP,0.5,0.4,0.4,Other Waste Biomass,8,1981, , ,OP,34.140501,-119.184500
22045,50224,Commercial CHP,0.5,0.4,0.4,Other Waste Biomass,8,1981, , ,OP,34.140501,-119.184500
22045,50224,Commercial CHP,0.5,0.4,0.4,Other Waste Biomass,8,1981, , ,OP,34.140501,-119.184500
15824,50225,IPP Non-CHP,13.3,11.5,11.5,Municipal Solid Waste,6,1988, , ,OP,43.655600,-70.334700
22614,50228,IPP Non-CHP,1.6,0.1,1.2,Conventional Hydroelectric,12,1985, , ,SB,47.719700,-122.943100
18760,50229,Industrial CHP,35.0,35.0,35.0,Natural Gas Steam Turbine,6,1972, , ,OP,29.698100,-95.254700
16191,50230,Industrial CHP,2.0,1.8,1.8,Petroleum Liquids,1,1987, , ,OP,44.333100,-69.201900
16191,50230,Industrial CHP,10.0,8.5,8.5,Wood/Wood Waste Biomass,1,2020, , ,OP,44.333100,-69.201900
16191,50230,Industrial CHP,1.2,1.1,1.1,Wood/Wood Waste Biomass,1,1981, , ,OS,44.333100,-69.201900
22803,50231,Industrial CHP,5.0,5.0,5.0,Wood/Wood Waste Biomass,7,1985, , ,SB,45.713079,-121.469200
22803,50231,Industrial CHP,5.0,4.7,4.7,Wood/Wood Waste Biomass,7,2002, , ,OP,45.713079,-121.469200
22635,50233,IPP Non-CHP,1.0,1.0,1.0,Conventional Hydroelectric,3,1986, , ,SB,34.124171,-117.805100
16583,50234,Commercial CHP,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,1,1985, , ,OP,34.101900,-117.638100
16583,50234,Commercial CHP,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,1,1985, , ,OP,34.101900,-117.638100
16583,50234,Commercial CHP,0.9,0.9,0.8,Natural Gas Internal Combustion Engine,3,2001, , ,OP,34.101900,-117.638100
15526,50240,Commercial CHP,30.8,30.8,30.8,Natural Gas Steam Turbine,7,1995, , ,OP,40.417200,-86.912200
15526,50240,Commercial CHP,10.6,7.0,10.6,Natural Gas Steam Turbine,1,1969, , ,OP,40.417200,-86.912200
15526,50240,Commercial CHP,1.8,1.8,1.8,Petroleum Liquids,1,2000, , ,SB,40.417200,-86.912200
27378,50241,Commercial CHP,2.1,2.1,2.1,Petroleum Liquids,3,1987, , ,OP,31.769700,-106.501400
27378,50241,Commercial CHP,2.1,2.1,2.1,Natural Gas Internal Combustion Engine,3,1987, , ,SB,31.769700,-106.501400
9303,50243,IPP Non-CHP,186.8,178.0,183.1,Natural Gas Fired Combustion Turbine,1,2001, , ,OP,44.573800,-68.804600
23815,50244,Industrial CHP,7.5,7.5,7.5,Conventional Steam Coal,1,1937, , ,OP,35.535000,-82.841100
23815,50244,Industrial CHP,7.5,7.5,7.5,Conventional Steam Coal,1,1941, , ,OP,35.535000,-82.841100
23815,50244,Industrial CHP,7.5,7.5,7.5,Conventional Steam Coal,1,1946, , ,OP,35.535000,-82.841100
23815,50244,Industrial CHP,7.5,7.5,7.5,Conventional Steam Coal,1,1949, , ,OP,35.535000,-82.841100
23815,50244,Industrial CHP,10.0,10.0,10.0,Conventional Steam Coal,1,1952, , ,OP,35.535000,-82.841100
23815,50244,Industrial CHP,12.5,12.5,12.5,Conventional Steam Coal,6,1979, , ,OP,35.535000,-82.841100
9401,50250,Industrial CHP,39.6,36.0,36.0,Wood/Wood Waste Biomass,1,1981, , ,OP,30.596600,-87.326400
9401,50250,Industrial CHP,43.2,40.0,40.0,Wood/Wood Waste Biomass,1,1981, , ,OP,30.596600,-87.326400
56187,50251,Industrial CHP,28.0,28.0,28.0,Wood/Wood Waste Biomass,10,1985, , ,OP,45.795600,-87.955600
56187,50251,Industrial CHP,28.0,31.0,31.0,Wood/Wood Waste Biomass,11,2011, , ,OP,45.795600,-87.955600
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.9,0.9,0.9,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.8,0.8,0.8,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.8,0.8,0.8,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.7,0.7,0.7,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
57280,50252,IPP Non-CHP,0.7,0.7,0.7,Conventional Hydroelectric,3,1985, , ,OP,45.617996,-94.200790
55771,50254,Industrial CHP,28.3,30.0,30.0,Wood/Wood Waste Biomass,1,1966, , ,OP,36.476900,-77.641400
13945,50260,Commercial Non-CHP,2.0,2.0,2.0,Petroleum Liquids,1,2006, , ,SB,42.291700,-83.211900
13945,50260,Commercial Non-CHP,2.0,2.0,2.0,Petroleum Liquids,1,2006, , ,SB,42.291700,-83.211900
13945,50260,Commercial Non-CHP,0.5,0.5,0.5,Petroleum Liquids,2,2006, , ,SB,42.291700,-83.211900
40444,50261,IPP Non-CHP,4.0,3.8,3.7,Conventional Hydroelectric,4,1989, , ,OP,39.463569,-119.065200
15787,50267,IPP Non-CHP,1.4,1.4,1.4,Conventional Hydroelectric,8,1931, , ,OP,39.067347,-108.592800
5914,50268,IPP Non-CHP,3.0,2.2,2.2,Conventional Hydroelectric,9,1984, , ,OP,44.705167,-75.007930
5914,50269,IPP Non-CHP,3.0,2.2,2.2,Conventional Hydroelectric,7,1984, , ,OP,44.714518,-74.996580
6529,50270,Industrial CHP,39.5,40.2,39.2,Natural Gas Fired Combined Cycle,9,1993, , ,OS,34.464819,-120.044400
6529,50270,Industrial CHP,9.8,8.9,8.8,Natural Gas Fired Combined Cycle,10,1993, , ,OS,34.464819,-120.044400
56125,50273,IPP Non-CHP,9.4,7.5,7.5,Municipal Solid Waste,5,1988, , ,OP,42.090600,-72.591700
17191,50274,Industrial CHP,15.9,14.8,15.0,All Other,2,1986, , ,OP,42.908412,-112.529400
14465,50275,Industrial CHP,13.0,10.5,11.5,Natural Gas Steam Turbine,9,1983, , ,OP,37.338900,-77.280600
20707,50276,IPP Non-CHP,5.9,5.9,5.9,Onshore Wind Turbine,12,1986, , ,OP,33.913100,-116.563100
57280,50278,IPP Non-CHP,9.7,4.6,9.3,Conventional Hydroelectric,2,1989, , ,OP,43.994729,-70.061920
57280,50278,IPP Non-CHP,9.7,4.6,9.3,Conventional Hydroelectric,3,1989, , ,OP,43.994729,-70.061920
22174,50279,IPP Non-CHP,23.2,20.0,20.0,Landfill Gas,9,1988, , ,OP,41.485000,-75.540600
22174,50279,IPP Non-CHP,4.6,4.0,4.6,Landfill Gas,2,2010, , ,OP,41.485000,-75.540600
22174,50279,IPP Non-CHP,4.6,4.0,4.6,Landfill Gas,2,2010, , ,OP,41.485000,-75.540600
22174,50279,IPP Non-CHP,60.5,43.7,50.0,Natural Gas Fired Combustion Turbine,5,2001, , ,OP,41.485000,-75.540600
63070,50280,IPP Non-CHP,10.5,1.5,4.4,Conventional Hydroelectric,12,1987, , ,OP,43.103300,-73.536900
