Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Planned Operation Month,Planned Operation Year,Status,Latitude,Longitude
56990,63195,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,3,2023,V,39.819725,-74.894700
15296,63238,Electric Utility,20.0,20.0,20.0,Batteries,3,2023,U,44.887905,-74.118280
15399,63441,IPP Non-CHP,162.0,162.0,162.0,Solar Photovoltaic,3,2023,V,45.540000,-120.180000
63331,63622,IPP CHP,1.3,1.3,1.3,Other Waste Biomass,3,2023,TS,34.173250,-117.346400
63331,63622,IPP CHP,1.3,1.3,1.3,Other Waste Biomass,3,2023,TS,34.173250,-117.346400
63658,64005,IPP Non-CHP,2.8,2.2,2.2,Other Waste Biomass,3,2023,U,33.780852,-118.222400
64569,64075,IPP Non-CHP,203.8,203.8,203.8,Solar Photovoltaic,3,2023,V,31.186000,-103.128000
63756,64134,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,3,2023,L,37.072709,-77.420730
9234,64252,Electric Utility,5.3,5.3,4.3,Solar Photovoltaic,3,2023,V,39.805984,-84.878330
65060,64259,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,3,2023,P,31.346717,-97.082770
65061,64260,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,3,2023,P,31.346717,-97.082770
50123,64635,IPP Non-CHP,196.0,196.0,196.0,Solar Photovoltaic,3,2023,U,39.855658,-83.328430
64349,64832,IPP Non-CHP,274.0,274.0,274.0,Solar Photovoltaic,3,2023,L,39.502511,-83.065580
49893,64856,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,3,2023,V,42.338532,-85.049020
50123,64864,IPP Non-CHP,102.0,102.0,102.0,Solar Photovoltaic,3,2023,V,34.870764,-118.319500
64399,64914,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,3,2023,TS,35.804953,-117.350600
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,3,2023,U,30.220210,-97.619680
6455,65171,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,3,2023,V,30.164754,-85.491790
58970,65179,IPP Non-CHP,1.1,1.1,1.1,Solar Photovoltaic,3,2023,V,33.567384,-114.928400
58970,65180,IPP Non-CHP,2.1,2.1,2.1,Solar Photovoltaic,3,2023,V,33.567212,-114.923800
56769,65220,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,3,2023,V,36.692197,-76.578560
56769,65221,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,3,2023,V,36.681547,-78.885960
64607,65302,IPP Non-CHP,49.9,49.9,49.9,Solar Photovoltaic,3,2023,V,39.414730,-82.962850
65164,65342,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,3,2023,T,43.660252,-70.410500
63082,65373,IPP Non-CHP,60.5,44.6,49.8,Natural Gas Fired Combustion Turbine,3,2023,V,29.364128,-95.435070
6762,65374,Electric Utility,1.5,1.5,1.5,Petroleum Liquids,3,2023,V,37.547146,-95.815340
6762,65374,Electric Utility,1.5,1.5,1.5,Petroleum Liquids,3,2023,V,37.547146,-95.815340
56990,65386,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,3,2023,V,41.864000,-71.618000
64740,65397,IPP Non-CHP,30.0,30.0,30.0,Batteries,3,2023,V,34.357160,-119.055000
64752,65426,IPP Non-CHP,7.5,7.5,7.5,Solar Photovoltaic,3,2023,P,35.985701,-80.544070
56990,65486,IPP Non-CHP,1.8,1.8,1.8,Solar Photovoltaic,3,2023,V,39.471000,-75.218000
64808,65507,IPP Non-CHP,2.3,2.3,1.8,Solar Photovoltaic,3,2023,V,37.354492,-121.931500
64838,65514,IPP Non-CHP,1.0,1.0,0.8,Solar Photovoltaic,3,2023,V,44.129710,-92.584070
62856,65525,IPP Non-CHP,3.3,3.3,3.3,Solar Photovoltaic,3,2023,U,36.467471,-121.384500
62856,65526,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,3,2023,U,36.130814,-120.252900
62856,65527,IPP Non-CHP,2.5,2.5,2.5,Solar Photovoltaic,3,2023,U,34.250000,-119.250000
59573,65562,IPP Non-CHP,4.3,4.2,1.6,Solar Photovoltaic,3,2023,V,35.446616,-119.050900
59573,65562,IPP Non-CHP,1.6,1.6,1.6,Batteries,3,2023,V,35.446616,-119.050900
20856,65633,Electric Utility,3.6,0.3,0.2,Batteries,3,2023,V,43.310598,-90.532740
64947,65664,IPP Non-CHP,95.4,95.4,95.4,Batteries,3,2023,U,35.113189,-119.110500
63289,65699,IPP Non-CHP,50.0,50.0,50.0,Batteries,3,2023,V,30.414770,-97.357010
63289,65700,IPP Non-CHP,50.0,50.0,50.0,Batteries,3,2023,V,30.414320,-97.355180
65009,65758,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,3,2023,V,41.185000,-88.231000
65058,65796,IPP Non-CHP,2.0,1.6,0.9,Solar Photovoltaic,3,2023,V,42.201229,-89.608810
65054,65798,IPP Non-CHP,3.3,1.3,0.6,Solar Photovoltaic,3,2023,V,46.643254,-67.908710
63466,65820,IPP Non-CHP,51.5,51.5,51.5,Solar Photovoltaic,3,2023,T,33.074673,-116.091200
65077,65890,IPP Non-CHP,2.0,1.6,0.9,Solar Photovoltaic,3,2023,V,42.201355,-89.610990
65106,65933,IPP Non-CHP,80.0,80.0,80.0,Batteries,3,2023,V,35.047700,-118.262800
61944,65961,IPP Non-CHP,1.7,1.7,1.7,Solar Photovoltaic,3,2023,U,38.840660,-76.975200
60025,65985,IPP Non-CHP,3.8,3.8,3.8,Solar Photovoltaic,3,2023,V,41.049604,-81.581580
60025,66010,IPP Non-CHP,4.2,4.2,4.2,Solar Photovoltaic,3,2023,V,39.943015,-83.317750
62856,66023,IPP Non-CHP,1.4,1.4,1.4,Solar Photovoltaic,3,2023,U,32.746600,-116.938900
62915,66030,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,3,2023,V,45.489500,-92.850100
65227,66055,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,3,2023,U,34.333898,-78.752810
60025,66069,IPP Non-CHP,3.1,3.1,3.1,Solar Photovoltaic,3,2023,V,41.548503,-83.578650
65250,66084,IPP Non-CHP,1.0,1.0,0.8,Solar Photovoltaic,3,2023,U,45.138280,-94.737140
60025,66098,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,3,2023,V,36.270668,-115.046500
60025,66141,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,3,2023,V,37.303925,-108.579500
3989,492,Electric Utility,40.6,27.3,27.3,Natural Gas Fired Combustion Turbine,4,2023,TS,38.824444,-104.833300
3989,492,Electric Utility,40.6,27.3,27.3,Natural Gas Fired Combustion Turbine,4,2023,TS,38.824444,-104.833300
3989,492,Electric Utility,40.6,27.3,27.3,Natural Gas Fired Combustion Turbine,4,2023,TS,38.824444,-104.833300
3989,492,Electric Utility,40.6,27.3,27.3,Natural Gas Fired Combustion Turbine,4,2023,TS,38.824444,-104.833300
3989,492,Electric Utility,40.6,27.3,27.3,Natural Gas Fired Combustion Turbine,4,2023,TS,38.824444,-104.833300
17568,6061,Electric Utility,550.0,514.0,514.0,Natural Gas Fired Combined Cycle,4,2023,V,31.218600,-89.394000
13491,54808,Commercial CHP,2.6,2.6,2.6,Natural Gas Internal Combustion Engine,4,2023,V,40.789900,-73.923300
19664,54809,Commercial Non-CHP,3.0,3.0,3.0,Natural Gas Steam Turbine,4,2023,U,47.653900,-122.303600
3046,59966,Electric Utility,11.0,11.0,11.0,Batteries,4,2023,U,34.725699,-77.350270
50123,60325,IPP Non-CHP,72.0,72.0,72.0,Solar Photovoltaic,4,2023,V,34.845538,-118.317800
63883,61801,IPP Non-CHP,25.0,25.0,25.0,Batteries,4,2023,V,37.920124,-121.239200
61477,61852,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,4,2023,V,36.629761,-114.684000
61668,62113,IPP Non-CHP,95.5,95.5,95.5,Onshore Wind Turbine,4,2023,U,34.579835,-120.564300
61194,62517,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,4,2023,TS,43.017848,-77.260490
61194,62518,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,4,2023,TS,43.016419,-77.260910
61194,62519,IPP Non-CHP,2.3,2.3,2.3,Solar Photovoltaic,4,2023,TS,43.015301,-77.260660
62048,62546,IPP Non-CHP,19.9,19.9,19.9,Solar Photovoltaic,4,2023,U,36.212220,-119.910000
62646,62729,IPP Non-CHP,10.0,10.0,10.0,Batteries,4,2023,U,34.410000,-119.515000
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,4,2023,TS,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,4,2023,TS,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,4,2023,TS,41.557420,-71.507260
61944,62771,IPP Non-CHP,10.0,10.0,10.0,Solar Photovoltaic,4,2023,TS,41.557420,-71.507260
49893,63194,IPP Non-CHP,300.0,300.0,300.0,Solar Photovoltaic,4,2023,TS,33.284418,-95.163560
62842,63766,IPP Non-CHP,95.0,95.0,95.0,Solar Photovoltaic,4,2023,V,35.167715,-91.660280
61222,63797,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,4,2023,U,32.420000,-97.020000
63502,63827,IPP Non-CHP,50.0,50.0,50.0,Solar Photovoltaic,4,2023,V,36.268010,-80.821940
57416,63985,IPP Non-CHP,145.0,145.0,145.0,Solar Photovoltaic,4,2023,V,29.560311,-95.980360
63837,64233,IPP Non-CHP,500.0,500.0,500.0,Solar Photovoltaic,4,2023,P,34.406700,-101.596600
49805,64427,Industrial Non-CHP,5.0,2.3,0.9,Solar Photovoltaic,4,2023,V,40.576640,-112.084600
64131,64485,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,4,2023,TS,45.472611,-92.899240
6395,64505,Electric Utility,1.6,1.6,1.6,Landfill Gas,4,2023,U,48.313067,-114.342100
4226,65035,Electric Utility,7.5,7.5,7.5,Batteries,4,2023,V,40.610810,-74.077170
5248,65044,Electric Utility,20.0,20.0,20.0,Batteries,4,2023,V,37.500000,-77.700000
60947,65072,Industrial Non-CHP,1.3,1.3,1.3,Solar Photovoltaic,4,2023,U,37.492540,-121.944600
60947,65072,Industrial Non-CHP,0.4,0.4,0.4,Solar Photovoltaic,4,2023,TS,37.492540,-121.944600
60947,65072,Industrial Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,4,2023,L,37.492540,-121.944600
60947,65072,Industrial Non-CHP,0.4,0.4,0.4,Solar Photovoltaic,4,2023,T,37.492540,-121.944600
62856,65105,IPP Non-CHP,4.0,4.0,4.0,Solar Photovoltaic,4,2023,U,35.113500,-118.569000
59254,65142,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,4,2023,L,41.727627,-71.288490
64520,65151,IPP Non-CHP,11.5,11.5,11.5,Solar Photovoltaic,4,2023,L,38.017664,-77.952870
6455,65170,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,4,2023,U,29.964842,-82.823200
6455,65173,Electric Utility,74.9,74.9,74.9,Solar Photovoltaic,4,2023,U,29.485620,-82.843460
64545,65214,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,4,2023,T,40.511559,-80.313400
64713,65320,Electric Utility,20.0,20.0,20.0,Solar Photovoltaic,4,2023,U,37.250000,-77.250000
17609,65456,Electric Utility,112.5,112.5,112.5,Batteries,4,2023,V,34.092110,-117.534000
17609,65457,Electric Utility,100.0,100.0,100.0,Batteries,4,2023,V,33.776300,-118.200300
17609,65457,Electric Utility,100.0,100.0,100.0,Batteries,4,2023,V,33.776300,-118.200300
6452,65592,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,4,2023,V,30.419835,-85.441490
6452,65593,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,4,2023,V,30.421300,-85.441030
6452,65594,Electric Utility,74.5,74.5,74.5,Solar Photovoltaic,4,2023,V,29.767230,-81.777490
62856,65615,IPP Non-CHP,1.2,1.2,1.2,Solar Photovoltaic,4,2023,U,36.950000,-120.050000
64366,65677,IPP Non-CHP,20.6,20.6,20.6,Batteries,4,2023,U,35.012467,-118.119300
64969,65702,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,4,2023,V,40.726344,-86.852020
65011,65760,IPP Non-CHP,301.0,301.0,301.0,Onshore Wind Turbine,4,2023,V,26.500883,-97.599060
65050,65799,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,4,2023,T,41.893409,-88.771050
65051,65800,IPP Non-CHP,2.0,1.6,0.9,Solar Photovoltaic,4,2023,U,41.894383,-88.771300
65076,65814,IPP Non-CHP,9.9,9.9,9.9,Batteries,4,2023,U,31.036537,-103.024200
65076,65830,IPP Non-CHP,9.9,9.9,9.9,Batteries,4,2023,U,30.492453,-99.770200
65076,65832,IPP Non-CHP,9.9,9.9,9.9,Batteries,4,2023,U,33.371086,-98.720470
65076,65837,IPP Non-CHP,9.9,9.9,9.9,Batteries,4,2023,U,26.234145,-98.079850
61944,65839,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,4,2023,U,42.970331,-73.573260
65154,65970,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,4,2023,T,34.571845,-117.576200
65161,65989,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,4,2023,V,44.949173,-94.076880
65173,65990,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,4,2023,U,38.143470,-104.253400
65205,66041,IPP Non-CHP,5.0,5.0,4.8,Solar Photovoltaic,4,2023,T,43.130710,-75.416170
65206,66042,IPP Non-CHP,3.5,3.5,3.3,Solar Photovoltaic,4,2023,T,43.128870,-75.416370
65253,66076,IPP Non-CHP,1.0,1.0,0.8,Batteries,4,2023,V,42.586170,-71.752870
60025,66126,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,4,2023,U,42.507913,-73.836510
60025,66147,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,4,2023,L,38.224500,-113.105400
189,56,Electric Utility,459.0,394.4,442.5,Natural Gas Fired Combined Cycle,5,2023,V,31.488019,-87.910750
189,56,Electric Utility,273.7,264.5,270.2,Natural Gas Fired Combined Cycle,5,2023,V,31.488019,-87.910750
61122,2351,IPP Non-CHP,4.6,4.6,4.6,Conventional Hydroelectric,5,2023,V,44.335600,-71.874200
12199,2790,Electric Utility,88.0,88.0,101.0,Natural Gas Fired Combustion Turbine,5,2023,V,46.866900,-100.883600
12303,52149,Industrial CHP,2.5,2.5,2.5,Natural Gas Internal Combustion Engine,5,2023,U,40.217963,-75.298820
64994,59596,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,5,2023,L,34.151111,-79.410000
64994,60020,IPP Non-CHP,4.9,4.9,4.9,Solar Photovoltaic,5,2023,L,34.781934,-79.497750
64994,60028,IPP Non-CHP,8.9,8.9,8.9,Solar Photovoltaic,5,2023,T,34.680287,-79.540740
64281,60850,IPP Non-CHP,5.0,5.0,5.0,Solar Photovoltaic,5,2023,U,34.709198,-79.351900
63454,63776,IPP Non-CHP,100.0,100.0,100.0,Batteries,5,2023,V,38.189900,-104.398000
63454,63776,IPP Non-CHP,248.0,248.0,248.0,Solar Photovoltaic,5,2023,V,38.189900,-104.398000
61298,63787,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,5,2023,L,36.531150,-77.550380
61298,63789,IPP Non-CHP,26.0,26.0,26.0,Solar Photovoltaic,5,2023,L,35.955653,-78.093620
63601,63931,IPP Non-CHP,650.0,607.0,625.0,Natural Gas Fired Combined Cycle,5,2023,V,41.372222,-88.284440
63601,63931,IPP Non-CHP,650.0,607.0,625.0,Natural Gas Fired Combined Cycle,5,2023,V,41.372222,-88.284440
60025,64077,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,5,2023,U,42.515459,-73.833450
5248,64086,Electric Utility,20.0,20.0,20.0,Solar Photovoltaic,5,2023,U,37.365615,-76.775120
63841,64231,IPP Non-CHP,1.0,1.0,0.8,Batteries,5,2023,V,42.358850,-72.542600
64135,64489,IPP Non-CHP,138.0,138.0,138.0,Solar Photovoltaic,5,2023,T,35.006560,-117.544800
64135,64489,IPP Non-CHP,115.0,115.0,115.0,Batteries,5,2023,T,35.006560,-117.544800
50123,64683,IPP Non-CHP,100.0,100.0,100.0,Solar Photovoltaic,5,2023,U,36.504400,-76.188700
64293,64728,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,45.467562,-94.398160
64294,64729,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,44.651132,-95.339550
64377,64865,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,T,46.630077,-96.758110
64442,65004,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,44.232719,-93.962470
64433,65006,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,T,44.415520,-93.154420
20856,65012,Electric Utility,75.0,75.0,40.1,Solar Photovoltaic,5,2023,U,43.000000,-88.876400
64446,65014,IPP Non-CHP,3.1,3.1,3.1,Solar Photovoltaic,5,2023,L,41.688722,-70.477480
64446,65014,IPP Non-CHP,2.5,2.5,2.5,Batteries,5,2023,L,41.688722,-70.477480
64443,65024,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,T,44.791225,-95.766540
64444,65025,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,T,45.492022,-92.865830
55729,65027,Electric Utility,2.0,2.0,2.0,Solar Photovoltaic,5,2023,V,39.031310,-84.659760
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,5,2023,U,30.220210,-97.619680
62842,65077,IPP Non-CHP,20.0,20.0,20.0,Solar Photovoltaic,5,2023,U,39.937270,-76.770970
64528,65160,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,TS,44.079630,-93.549900
17609,65458,Electric Utility,112.5,112.5,112.5,Batteries,5,2023,V,33.820960,-118.221300
17609,65458,Electric Utility,112.5,112.5,112.5,Batteries,5,2023,V,33.820960,-118.221300
62856,65524,IPP Non-CHP,1.6,1.6,1.6,Solar Photovoltaic,5,2023,U,36.467670,-121.384600
63289,65692,IPP Non-CHP,20.0,20.0,20.0,Batteries,5,2023,U,42.804294,-78.827620
59050,65741,IPP Non-CHP,100.3,87.6,87.6,Onshore Wind Turbine,5,2023,U,40.745335,-78.222310
65006,65749,IPP Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,5,2023,V,42.207661,-121.814600
65076,65812,IPP Non-CHP,9.9,9.9,9.9,Batteries,5,2023,U,33.161110,-96.409130
65173,65991,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,44.533048,-93.494720
65173,65992,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,44.364860,-95.354210
65173,65993,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,5,2023,U,44.451870,-94.535130
65181,66006,IPP Non-CHP,73.2,63.0,63.0,Batteries,5,2023,U,30.495668,-103.451000
65208,66044,IPP Non-CHP,3.4,3.4,3.2,Solar Photovoltaic,5,2023,T,41.738360,-71.267390
65209,66045,IPP Non-CHP,3.5,3.5,3.5,Solar Photovoltaic,5,2023,T,41.739340,-71.267280
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
20860,66059,Electric Utility,18.8,18.8,18.8,Natural Gas Internal Combustion Engine,5,2023,U,44.856372,-89.654020
65234,66067,IPP Non-CHP,185.0,185.0,185.0,Batteries,5,2023,V,21.328403,-158.105200
54802,260,IPP Non-CHP,350.0,350.0,350.0,Batteries,6,2023,U,36.804837,-121.782200
5701,3456,Electric Utility,227.8,227.8,227.8,Natural Gas Fired Combustion Turbine,6,2023,L,31.983587,-106.431800
27075,56615,IPP Non-CHP,4.3,4.1,2.3,Conventional Hydroelectric,6,2023,U,32.936950,-117.113700
56826,57504,Commercial CHP,50.0,50.0,50.0,Natural Gas Fired Combustion Turbine,6,2023,T,29.703454,-95.398320
58939,59118,IPP Non-CHP,24.0,24.0,24.0,Batteries,6,2023,T,26.195278,-97.466110
59967,60192,IPP CHP,2.0,2.0,2.0,Other Waste Biomass,6,2023,U,37.231531,-119.494300
13402,60988,IPP Non-CHP,1.4,1.4,1.4,Conventional Hydroelectric,6,2023,P,39.223028,-120.991100
58135,61037,IPP Non-CHP,2.0,2.0,3.0,Solar Photovoltaic,6,2023,U,42.907700,-73.204100
61001,61364,IPP Non-CHP,36.0,32.0,32.0,Other Waste Biomass,6,2023,V,19.843504,-155.087100
59474,61910,IPP Non-CHP,8.8,8.8,8.8,Solar Photovoltaic,6,2023,L,42.391136,-87.849410
61768,62248,IPP Non-CHP,75.0,75.0,75.0,Batteries,6,2023,U,36.459259,-114.844400
11806,63559,Electric Utility,65.0,57.0,59.0,Natural Gas Fired Combustion Turbine,6,2023,T,42.543420,-70.927970
63427,63731,IPP Non-CHP,125.0,125.0,125.0,Batteries,6,2023,V,38.330263,-104.414200
63427,63731,IPP Non-CHP,325.0,325.0,325.0,Solar Photovoltaic,6,2023,V,38.330263,-104.414200
49893,63882,IPP Non-CHP,200.0,200.0,200.0,Solar Photovoltaic,6,2023,U,33.251020,-95.193430
49893,63884,IPP Non-CHP,310.0,310.0,310.0,Solar Photovoltaic,6,2023,V,33.481551,-95.269250
63803,64189,IPP Non-CHP,80.0,80.0,80.0,Solar Photovoltaic,6,2023,V,45.236000,-112.746000
61012,64656,IPP Non-CHP,12.5,12.5,12.5,Batteries,6,2023,U,21.372000,-158.062000
61012,64656,IPP Non-CHP,12.5,12.5,12.5,Solar Photovoltaic,6,2023,U,21.372000,-158.062000
62836,64706,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,41.697000,-70.903000
62836,64707,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,41.705960,-70.886350
6455,64752,Electric Utility,2.5,2.5,2.5,Batteries,6,2023,V,27.767931,-82.654770
6455,64752,Electric Utility,1.0,1.0,1.0,Solar Photovoltaic,6,2023,V,27.767931,-82.654770
64348,64844,IPP Non-CHP,1.4,1.4,1.4,Batteries,6,2023,U,42.168820,-72.394380
64348,64844,IPP Non-CHP,4.0,4.0,4.0,Solar Photovoltaic,6,2023,U,42.168820,-72.394380
20856,64996,Electric Utility,100.0,100.0,60.3,Solar Photovoltaic,6,2023,U,43.603967,-88.442060
64457,65046,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,6,2023,P,41.597231,-72.719340
64458,65047,IPP Non-CHP,4.0,4.0,4.0,Solar Photovoltaic,6,2023,P,41.994902,-72.525270
64477,65061,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,P,41.514411,-72.810990
64480,65064,IPP Non-CHP,2.8,2.8,2.8,Solar Photovoltaic,6,2023,P,40.225109,-74.415810
14232,65066,Electric Utility,49.9,49.9,49.9,Solar Photovoltaic,6,2023,V,46.290641,-96.043250
60947,65070,Industrial Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,30.220210,-97.619680
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,6,2023,U,30.220210,-97.619680
60947,65070,Industrial Non-CHP,1.9,1.9,1.9,Solar Photovoltaic,6,2023,U,30.220210,-97.619680
64511,65101,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,45.394981,-92.806870
64512,65102,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,45.398574,-92.700110
64509,65115,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,45.395115,-92.783690
64523,65147,IPP Non-CHP,3.0,3.0,3.0,Solar Photovoltaic,6,2023,P,39.803423,-75.130080
64457,65148,IPP Non-CHP,2.0,2.0,2.0,Solar Photovoltaic,6,2023,P,41.912111,-72.721390
58970,65181,IPP Non-CHP,5.1,5.1,5.1,Solar Photovoltaic,6,2023,V,38.317858,-121.976700
64549,65223,IPP Non-CHP,0.9,0.9,0.9,Solar Photovoltaic,6,2023,U,44.768200,-95.342300
64548,65224,IPP Non-CHP,18.6,18.6,18.6,Solar Photovoltaic,6,2023,L,37.919497,-77.862020
63883,65488,IPP Non-CHP,9.9,9.9,9.9,Batteries,6,2023,L,31.377355,-95.479080
63883,65489,IPP Non-CHP,200.0,200.0,200.0,Batteries,6,2023,L,33.781077,-100.883200
63883,65490,IPP Non-CHP,200.0,200.0,200.0,Batteries,6,2023,L,30.992905,-102.289500
63883,65491,IPP Non-CHP,200.0,200.0,200.0,Batteries,6,2023,L,33.889462,-101.801600
63883,65492,IPP Non-CHP,175.0,175.0,175.0,Batteries,6,2023,L,30.885123,-102.422600
63883,65493,IPP Non-CHP,50.0,50.0,50.0,Batteries,6,2023,L,29.432362,-95.250700
64804,65495,IPP Non-CHP,107.5,107.5,107.5,Onshore Wind Turbine,6,2023,U,42.265261,-79.072520
64935,65656,IPP Non-CHP,20.0,20.0,20.0,Batteries,6,2023,T,33.683540,-117.328400
64936,65657,IPP Non-CHP,65.0,65.0,65.0,Batteries,6,2023,T,33.922950,-116.873500
64971,65734,IPP Non-CHP,140.0,125.0,125.0,Batteries,6,2023,U,33.728990,-115.382400
64971,65734,IPP Non-CHP,298.2,250.0,250.0,Solar Photovoltaic,6,2023,U,33.728990,-115.382400
65057,65803,IPP Non-CHP,2.0,1.7,0.9,Solar Photovoltaic,6,2023,T,37.727245,-88.849040
65087,65896,IPP Non-CHP,2.6,2.6,2.6,Solar Photovoltaic,6,2023,U,38.907240,-76.993720
64801,65956,IPP Non-CHP,88.0,88.0,88.0,Solar Photovoltaic,6,2023,T,32.888200,-111.497800
56769,65962,IPP Non-CHP,52.5,52.5,52.5,Solar Photovoltaic,6,2023,U,33.326467,-112.919000
56769,65962,IPP Non-CHP,10.0,10.0,10.0,Batteries,6,2023,U,33.326467,-112.919000
56769,65963,IPP Non-CHP,60.0,60.0,60.0,Solar Photovoltaic,6,2023,U,33.325200,-112.918000
56769,65963,IPP Non-CHP,60.0,60.0,60.0,Batteries,6,2023,U,33.325200,-112.918000
65173,65986,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,45.242089,-93.581420
65168,65987,IPP Non-CHP,325.0,325.0,325.0,Batteries,6,2023,T,33.931100,-116.571900
65169,65988,IPP Non-CHP,75.0,75.0,75.0,Batteries,6,2023,T,33.931100,-116.571900
64904,66001,IPP Non-CHP,238.2,238.2,238.2,Onshore Wind Turbine,6,2023,U,34.681496,-110.801700
65173,66029,IPP Non-CHP,1.0,1.0,1.0,Solar Photovoltaic,6,2023,U,44.255814,-94.292860
65207,66043,IPP Non-CHP,4.9,4.9,4.7,Solar Photovoltaic,6,2023,T,44.946410,-70.527160
