Entity ID,Plant ID,Sector,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Operating Month,Operating Year,Planned Retirement Month,Planned Retirement Year,Status,Latitude,Longitude
30151,50707,Electric Utility,58.5, , ,Natural Gas Fired Combined Cycle,7,1994, , ,OP,40.0986,-104.7736
30151,50707,Electric Utility,52.2, , ,Natural Gas Fired Combined Cycle,6,1994, , ,OP,40.0986,-104.7736
30151,50707,Electric Utility,52.2, , ,Natural Gas Fired Combined Cycle,6,1994, , ,OP,40.0986,-104.7736
19511,50711,Commercial CHP,1.5,0.5,1.4,Conventional Steam Coal,1,1964, , ,OS,64.854171,-147.8221
19511,50711,Commercial CHP,1.5,0.5,1.4,Conventional Steam Coal,1,1964, , ,OS,64.854171,-147.8221
19511,50711,Commercial CHP,10,8.1,10,Conventional Steam Coal,4,1981, , ,OS,64.854171,-147.8221
19511,50711,Commercial CHP,9.6,9.6,9.6,Petroleum Liquids,8,2000, , ,SB,64.854171,-147.8221
19511,50711,Commercial CHP,17,17,17,Conventional Steam Coal,2,2020, , ,OP,64.854171,-147.8221
7601,50713,Electric Utility,0.8,0.8,0.7,Conventional Hydroelectric,10,1988, , ,OP,44.0703,-73.1961
7601,50713,Electric Utility,0.8,0.8,0.7,Conventional Hydroelectric,10,1988, , ,OP,44.0703,-73.1961
7601,50713,Electric Utility,4.1,3.9,3.8,Conventional Hydroelectric,10,1988, , ,OP,44.0703,-73.1961
64961,50718,IPP Non-CHP,1,1,0.9,Conventional Hydroelectric,9,1986, , ,OP,42.954384,-114.4626
54843,50721,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,7,1989, , ,OP,40.6817,-89.5167
54843,50721,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,7,1989, , ,OP,40.6817,-89.5167
54843,50721,IPP Non-CHP,0.8,0.8,0.8,Landfill Gas,5,1999, , ,OP,40.6817,-89.5167
19517,50729,Industrial CHP,21,16,18,Other Gases,1,1955, , ,OP,40.3097,-79.8819
19517,50729,Industrial CHP,10,8,8,Other Gases,1,1955, , ,OP,40.3097,-79.8819
19519,50732,Industrial CHP,25,30,33,Other Gases,6,1943, , ,OP,40.3925,-79.8564
19519,50732,Industrial CHP,25,30,33,Other Gases,6,1943, , ,OP,40.3925,-79.8564
19519,50732,Industrial CHP,2.5,1.9,1.9,Other Gases,2,2002, , ,OP,40.3925,-79.8564
19526,50733,Industrial CHP,161,161,150,Other Gases,4,1997, , ,OP,41.622426,-87.32894
65547,50739,IPP Non-CHP,25,20,20,Wood/Wood Waste Biomass,12,1987, , ,OP,43.835833,-71.1967
15213,50741,IPP Non-CHP,3.5,3.5,3.5,Conventional Hydroelectric,12,1986, , ,OP,44.632842,-71.24742
15213,50741,IPP Non-CHP,3.5,3.5,3.5,Conventional Hydroelectric,12,1986, , ,OP,44.632842,-71.24742
15213,50741,IPP Non-CHP,3.5,3.5,3.5,Conventional Hydroelectric,12,1986, , ,OP,44.632842,-71.24742
14182,50744,IPP Non-CHP,47.7,38.8,47.6,Natural Gas Fired Combined Cycle,6,1991, , ,OP,43.080338,-75.60096
14182,50744,IPP Non-CHP,16.5,16,16.5,Natural Gas Fired Combined Cycle,7,1991, , ,OP,43.080338,-75.60096
14182,50744,IPP Non-CHP,1.1,1.1,1.1,Petroleum Liquids,6,1991, , ,OP,43.080338,-75.60096
2871,50748,IPP Non-CHP,24.4,21,21,Natural Gas Fired Combined Cycle,11,1990, , ,OP,37.4058,-121.9272
2871,50748,IPP Non-CHP,7.6,7,7,Natural Gas Fired Combined Cycle,11,1990, , ,OP,37.4058,-121.9272
23005,50750,Industrial CHP,3.4,3.2,3.3,Natural Gas Fired Combustion Turbine,6,1988, , ,OP,36.170317,-120.3641
23005,50750,Industrial CHP,3.4,3.2,3.3,Natural Gas Fired Combustion Turbine,6,1988, , ,OP,36.170317,-120.3641
54713,50751,Industrial CHP,24,20.8,21.7,Natural Gas Fired Combustion Turbine,2,1989, , ,OP,35.4206,-118.9644
54713,50751,Industrial CHP,3.4,3,3.2,Natural Gas Fired Combustion Turbine,2,1989, , ,OS,35.4206,-118.9644
54713,50751,Industrial CHP,3.4,3,3.2,Natural Gas Fired Combustion Turbine,2,1989, , ,OS,35.4206,-118.9644
164,50752,Industrial CHP,31.4,19,21,Natural Gas Fired Combustion Turbine,12,1985, , ,OP,35.438611,-119.7075
164,50752,Industrial CHP,31.4,19,21,Natural Gas Fired Combustion Turbine,12,1985, , ,OP,35.438611,-119.7075
164,50752,Industrial CHP,31.4,19,21,Natural Gas Fired Combustion Turbine,12,1986, , ,OP,35.438611,-119.7075
2770,50754,IPP Non-CHP,3.5,3.5,3.5,Onshore Wind Turbine,6,1982, , ,OP,35.043889,-118.2764
2770,50754,IPP Non-CHP,4.2,4.2,4.2,Onshore Wind Turbine,12,1993, , ,OP,35.043889,-118.2764
2770,50754,IPP Non-CHP,23.1,23.1,23.1,Onshore Wind Turbine,6,1999, , ,OP,35.043889,-118.2764
2770,50754,IPP Non-CHP,3.7,3.7,3.7,Onshore Wind Turbine,6,1999, , ,OP,35.043889,-118.2764
12745,50755,Electric Utility,2,1.9,1.9,Conventional Hydroelectric,4,1989, , ,OP,38.149582,-120.8149
12745,50755,Electric Utility,1,0.9,0.9,Conventional Hydroelectric,4,1989, , ,OP,38.149582,-120.8149
19013,50758,IPP Non-CHP,12.3,11.7,11.3,Conventional Hydroelectric,11,1987, , ,OP,43.957448,-70.02416
19013,50758,IPP Non-CHP,0.4,0.4,0.4,Conventional Hydroelectric,11,1987, , ,OP,43.957448,-70.02416
19013,50758,IPP Non-CHP,0.3,0.3,0.3,Conventional Hydroelectric,11,1987, , ,OP,43.957448,-70.02416
19013,50758,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,11,1987, , ,OP,43.957448,-70.02416
66098,50759,IPP Non-CHP,2.2,2.1,2,Conventional Hydroelectric,10,1985, , ,OP,43.98289,-75.62058
66098,50759,IPP Non-CHP,2.2,2.1,2,Conventional Hydroelectric,10,1985, , ,OP,43.98289,-75.62058
50131,50765,IPP Non-CHP,22,21.8,21.8,Solar Photovoltaic,4,2012, , ,OP,39.547537,-118.5556
50131,50765,IPP Non-CHP,11.8,10.1,14.3,Geothermal,3,2009, , ,OP,39.547537,-118.5556
50131,50765,IPP Non-CHP,11.8,10.1,14.3,Geothermal,3,2009, , ,OP,39.547537,-118.5556
50131,50765,IPP Non-CHP,11.8,10.1,14.3,Geothermal,3,2009, , ,OP,39.547537,-118.5556
50131,50765,IPP Non-CHP,11.8,10.1,14.3,Geothermal,3,2009, , ,OP,39.547537,-118.5556
34691,50766,IPP Non-CHP,12,8,12,Geothermal,6,2003, , ,OP,32.8156,-115.2568
34691,50766,IPP Non-CHP,12,8,12,Geothermal,7,2003, , ,OP,32.8156,-115.2568
34691,50766,IPP Non-CHP,1.2,0.8,1.2,Geothermal,12,1986, , ,OP,32.8156,-115.2568
34691,50766,IPP Non-CHP,1.2,0.8,1.2,Geothermal,12,1986, , ,OP,32.8156,-115.2568
63840,50768,IPP Non-CHP,3.4,3.4,3.4,Conventional Hydroelectric,12,1987, , ,OP,43.442468,-75.21595
19781,50770,IPP Non-CHP,20,18,18,Wood/Wood Waste Biomass,12,1988, , ,OP,44.204,-85.2206
19781,50772,IPP Non-CHP,20,16.3,18,Wood/Wood Waste Biomass,1,1989, , ,OP,44.68,-83.4167
14432,50776,IPP Non-CHP,94,80,80,Conventional Steam Coal,7,1992, , ,OP,40.8556,-75.8781
61536,50799,IPP Non-CHP,45.9,35.9,42.2,Natural Gas Fired Combined Cycle,6,1991, , ,OP,40.460717,-74.32716
61536,50799,IPP Non-CHP,45.9,37.5,43.7,Natural Gas Fired Combined Cycle,6,1991, , ,OP,40.460717,-74.32716
61536,50799,IPP Non-CHP,21.6,20.6,20.6,Natural Gas Fired Combined Cycle,6,1991, , ,OP,40.460717,-74.32716
61536,50799,IPP Non-CHP,21.6,20.6,20.6,Natural Gas Fired Combined Cycle,6,1991, , ,OP,40.460717,-74.32716
27718,50803,Industrial CHP,30,20,18,Natural Gas Steam Turbine,2,1957, , ,OP,30.4178,-81.5978
20505,50804,Industrial CHP,47.3,47.3,47.3,Wood/Wood Waste Biomass,8,1991, , ,OP,32.1561,-81.1586
20505,50804,Industrial CHP,25,25,25,Wood/Wood Waste Biomass,1,2004, , ,OA,32.1561,-81.1586
18162,50806,Industrial CHP,12.3,12.3,12.3,Wood/Wood Waste Biomass,11,1963, , ,OP,34.1497,-79.5606
18162,50806,Industrial CHP,15,12.5,12.5,Wood/Wood Waste Biomass,11,1974, , ,OP,34.1497,-79.5606
18162,50806,Industrial CHP,76.5,74,74,Wood/Wood Waste Biomass,3,1987, , ,OP,34.1497,-79.5606
18155,50810,Industrial CHP,15.6,15.6,15.6,Wood/Wood Waste Biomass,8,1957, , ,OP,32.2752,-92.7277
18155,50810,Industrial CHP,27.5,27.5,27.5,Wood/Wood Waste Biomass,8,1972, , ,OP,32.2752,-92.7277
18155,50810,Industrial CHP,23.3,23.3,23.3,Wood/Wood Waste Biomass,10,1972, , ,OP,32.2752,-92.7277
18147,50813,Industrial CHP,47.6,40.7,40.7,Wood/Wood Waste Biomass,12,1980, , ,OP,37.2914,-77.2816
55879,50815,IPP CHP,84.9,61.1,58.2,Natural Gas Fired Combined Cycle,11,1985, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,84.9,62.6,59.1,Natural Gas Fired Combined Cycle,12,1985, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,84.9,64,62.6,Natural Gas Fired Combined Cycle,12,1985, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,84.9,65,62.4,Natural Gas Fired Combined Cycle,3,1986, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,84.9,63.8,62.2,Natural Gas Fired Combined Cycle,4,1986, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,129.2,93.5,72.9,Natural Gas Fired Combined Cycle,4,1986, , ,OP,29.8161,-95.10773
55879,50815,IPP CHP,89.9,63.1,66,Natural Gas Fired Combined Cycle,6,1995, , ,OP,29.8161,-95.10773
2770,50820,IPP Non-CHP,3,3,3,Onshore Wind Turbine,1,1985, , ,OP,33.890913,-116.5415
2770,50821,IPP Non-CHP,88.5,88.5,88.5,Onshore Wind Turbine,12,1989, , ,OP,35.045,-118.2642
64078,50827,IPP Non-CHP,12,11.4,11,Conventional Hydroelectric,12,1989, , ,OP,47.444554,-121.6878
64078,50827,IPP Non-CHP,12,11.4,11,Conventional Hydroelectric,12,1989, , ,OP,47.444554,-121.6878
13876,50831,IPP Non-CHP,1,1,1,Landfill Gas,12,1985, , ,OP,37.9676,-122.382
13876,50831,IPP Non-CHP,1,1,1,Landfill Gas,5,1987, , ,OP,37.9676,-122.382
13876,50831,IPP Non-CHP,1,1,1,Landfill Gas,12,1985, , ,OP,37.9676,-122.382
18414,50835,IPP CHP,70,60,60,Conventional Steam Coal,5,1990, , ,OP,44.217299,-86.28905
56097,50846,Industrial CHP,16,15,17,Natural Gas Fired Combustion Turbine,4,1969, , ,OP,30.054,-90.6693
56097,50846,Industrial CHP,24.7,21,24,Natural Gas Fired Combustion Turbine,4,1974, , ,OP,30.054,-90.6693
56097,50846,Industrial CHP,18.7,17,17,Natural Gas Steam Turbine,2,1958, , ,OP,30.054,-90.6693
56097,50846,Industrial CHP,18.7,17,17,Natural Gas Steam Turbine,2,1958, , ,OP,30.054,-90.6693
56097,50846,Industrial CHP,7.2,6,6,Natural Gas Steam Turbine,2,1969, , ,OP,30.054,-90.6693
61261,50849,Commercial CHP,23,22,23,Natural Gas Fired Combined Cycle,6,1987, , ,OP,37.870331,-122.2634
61261,50849,Commercial CHP,5.5,2,4,Natural Gas Fired Combined Cycle,6,1987, , ,OP,37.870331,-122.2634
14265,50850,IPP CHP,23.5,22.5,22.5,Natural Gas Fired Combined Cycle,12,1987, , ,OP,33.989626,-117.6809
14265,50850,IPP CHP,7.3,6.5,6,Natural Gas Fired Combined Cycle,12,1987, , ,OP,33.989626,-117.6809
56835,50851,IPP CHP,23.5,21.5,22.1,Natural Gas Fired Combined Cycle,3,1988, , ,OP,34.161951,-119.0479
56835,50851,IPP CHP,7.6,6.8,6.9,Natural Gas Fired Combined Cycle,3,1988, , ,OP,34.161951,-119.0479
8633,50858,Commercial Non-CHP,29,26,26,Municipal Solid Waste,4,1987, , ,OP,27.954901,-82.34047
8633,50858,Commercial Non-CHP,18,16,16,Municipal Solid Waste,6,2009, , ,OP,27.954901,-82.34047
4447,50859,Commercial Non-CHP,35.7,32.4,32.4,Municipal Solid Waste,12,1990, , ,OP,40.0711,-76.6436
10162,50860,Commercial Non-CHP,18,15.7,15.7,Municipal Solid Waste,10,1989, , ,OP,42.949575,-85.69321
16636,50864,IPP CHP,38.2,30,34,Natural Gas Fired Combustion Turbine,11,1991, , ,OS,35.9359,-120.8408
16506,50865,IPP CHP,38.9,33,35,Natural Gas Fired Combustion Turbine,11,1991, , ,OP,35.9515,-120.8679
20541,50873,IPP Non-CHP,14,12,12,Municipal Solid Waste,4,1989, , ,OP,43.2866,-71.5769
63619,50875,IPP Non-CHP,22.1,18,18,Municipal Solid Waste,6,1985, , ,OP,27.949528,-82.42118
20541,50877,IPP Non-CHP,40.3,30,30,Municipal Solid Waste,5,1985, , ,OP,42.7262,-71.1219
20541,50878,IPP Non-CHP,47.6,40,40,Municipal Solid Waste,9,1987, , ,OP,42.2214,-71.7669
20541,50880,IPP Non-CHP,57.8,32.8,32.8,Municipal Solid Waste,8,1985, , ,OP,42.447,-70.9804
64579,50881,IPP Non-CHP,18.3,18.8,18.8,Wood/Wood Waste Biomass,10,1987, , ,OP,40.428329,-122.2792
64579,50881,IPP Non-CHP,18.3,18.8,18.8,Wood/Wood Waste Biomass,11,1987, , ,OP,40.428329,-122.2792
64579,50881,IPP Non-CHP,18.3,18.8,18.8,Wood/Wood Waste Biomass,11,1987, , ,OP,40.428329,-122.2792
20541,50882,IPP CHP,59.7,51,53.7,Municipal Solid Waste,10,1984, , ,OP,41.277129,-73.94234
20541,50883,IPP Non-CHP,67,58,59,Municipal Solid Waste,7,1988, , ,OP,41.1625,-73.2083
55871,50884,Commercial Non-CHP,50.5,41.1,41.1,Municipal Solid Waste,1,1983, , ,OP,27.8733,-82.6741
55871,50884,Commercial Non-CHP,26,17,17,Municipal Solid Waste,4,1986, , ,OP,27.8733,-82.6741
20541,50885,IPP Non-CHP,14,12,12,Municipal Solid Waste,1,1990, , ,OP,39.8733,-75.1381
42892,50886,IPP Non-CHP,26,22.7,22.7,Municipal Solid Waste,9,1991, , ,OP,47.626327,-117.5042
20541,50887,IPP Non-CHP,66,54,54,Municipal Solid Waste,4,1991, , ,OP,26.0687,-80.1986
23013,50888,IPP Non-CHP,134.1,112,112,Conventional Steam Coal,8,1995, , ,OP,40.6917,-75.4792
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OS,35.771627,-82.61827
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OS,35.771627,-82.61827
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OA,35.771627,-82.61827
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OA,35.771627,-82.61827
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OA,35.771627,-82.61827
11468,50890,IPP Non-CHP,0.2,0.2,0.2,Conventional Hydroelectric,11,1985, , ,OA,35.771627,-82.61827
63985,50891,IPP Non-CHP,2.6,2.3,2.3,Conventional Hydroelectric,4,1986, , ,OP,45.217784,-116.3158
63985,50892,IPP Non-CHP,1.5,1.5,1.5,Conventional Hydroelectric,4,1986, , ,OP,38.78342,-120.7785
63985,50892,IPP Non-CHP,1.5,1.5,1.5,Conventional Hydroelectric,4,1986, , ,OP,38.78342,-120.7785
57280,50893,IPP Non-CHP,4.6,3,5,Conventional Hydroelectric,10,1988, , ,OP,40.682875,-79.6653
57280,50893,IPP Non-CHP,4.6,3,5,Conventional Hydroelectric,10,1988, , ,OP,40.682875,-79.6653
57280,50894,IPP Non-CHP,4.6,4,6,Conventional Hydroelectric,11,1988, , ,OP,40.716389,-79.57722
57280,50894,IPP Non-CHP,4.6,4,6,Conventional Hydroelectric,11,1988, , ,OP,40.716389,-79.57722
60851,50895,IPP Non-CHP,3.3,3.3,3.3,Conventional Hydroelectric,3,1987, , ,SB,42.560876,-114.0575
60851,50895,IPP Non-CHP,3.3,3.3,3.3,Conventional Hydroelectric,3,1987, , ,SB,42.560876,-114.0575
60851,50895,IPP Non-CHP,3.3,3.3,3.3,Conventional Hydroelectric,3,1987, , ,SB,42.560876,-114.0575
60851,50896,IPP Non-CHP,2.9,2.9,2.9,Conventional Hydroelectric,6,1990, , ,SB,42.586701,-114.0675
60851,50896,IPP Non-CHP,2.9,2.9,2.9,Conventional Hydroelectric,6,1990, , ,SB,42.586701,-114.0675
60851,50896,IPP Non-CHP,2.9,2.9,2.9,Conventional Hydroelectric,6,1990, , ,SB,42.586701,-114.0675
56813,50897,IPP Non-CHP,6.8,6.8,6.8,Conventional Hydroelectric,12,1990, , ,OP,40.896596,-79.47898
56813,50897,IPP Non-CHP,6.8,6.8,6.8,Conventional Hydroelectric,12,1990, , ,OP,40.896596,-79.47898
56813,50898,IPP Non-CHP,8.9,8.9,8.9,Conventional Hydroelectric,12,1990, , ,OP,40.955961,-79.55068
56813,50898,IPP Non-CHP,8.9,8.9,8.9,Conventional Hydroelectric,12,1990, , ,OP,40.955961,-79.55068
20508,50900,Industrial CHP,10.5,10.5,10.5,Conventional Steam Coal,1,1951, , ,OP,37.799722,-79.9947
20508,50900,Industrial CHP,34,32.5,32.5,Wood/Wood Waste Biomass,9,1980, , ,OP,37.799722,-79.9947
20508,50900,Industrial CHP,34,32.5,32.5,Conventional Steam Coal,9,1989, , ,OP,37.799722,-79.9947
20508,50900,Industrial CHP,82.4,81,82.4,Wood/Wood Waste Biomass,11,2013, , ,OP,37.799722,-79.9947
8,50903,Industrial CHP,7.4,7.4,7.4,Natural Gas Steam Turbine,10,1984, , ,OP,40.4439,-86.86
21964,50906,Commercial CHP,7,6,6.3,Natural Gas Fired Combustion Turbine,3,2005, , ,OP,35.084078,-106.6252
21964,50906,Commercial CHP,1.1,0.7,0.7,All Other,10,2011, , ,OP,35.084078,-106.6252
21964,50906,Commercial CHP,6.7,6.2,7,Natural Gas Fired Combustion Turbine,1,2014, , ,OP,35.084078,-106.6252
14222,50907,Commercial CHP,1.8,1.7,1.7,Municipal Solid Waste,2,1986, , ,OP,43.348808,-76.42517
14222,50907,Commercial CHP,1.8,1.7,1.7,Municipal Solid Waste,2,1986, , ,OP,43.348808,-76.42517
12502,50917,IPP Non-CHP,2,2,2,Conventional Hydroelectric,3,1986, , ,OP,45.480701,-121.5998
12502,50917,IPP Non-CHP,0.5,0.5,0.5,Conventional Hydroelectric,3,1986, , ,OP,45.480701,-121.5998
12502,50917,IPP Non-CHP,0.8,0.8,0.8,Conventional Hydroelectric,3,1986, , ,OP,45.480701,-121.5998
3770,50921,IPP CHP,7.5,7.5,7.5,Wood/Wood Waste Biomass,5,1986, , ,SB,44.458696,-118.7206
21773,50931,IPP CHP,68,52,55,Petroleum Coke,6,1995, , ,OP,45.8117,-108.4278
5089,50932,Commercial CHP,1.4,1.4,1.4,Other Waste Biomass,9,2015, , ,SB,41.573415,-93.55774
5089,50932,Commercial CHP,1.4,1.4,1.4,Other Waste Biomass,9,2015, , ,SB,41.573415,-93.55774
61707,50933,Industrial CHP,10,4,7,Natural Gas Steam Turbine,2,1951, , ,SB,45.6394,-89.4205
61707,50933,Industrial CHP,9.3,6.3,8.5,Conventional Steam Coal,7,1958, , ,OP,45.6394,-89.4205
61707,50933,Industrial CHP,0.5,0.5,0.5,Conventional Hydroelectric,12,1917, , ,OP,45.6394,-89.4205
61707,50933,Industrial CHP,0.5,0.5,0.5,Conventional Hydroelectric,12,1917, , ,OP,45.6394,-89.4205
61707,50933,Industrial CHP,1,1,1,Conventional Hydroelectric,12,1926, , ,OP,45.6394,-89.4205
3179,50935,Industrial Non-CHP,0.9,0.8,0.8,Petroleum Liquids,12,1983, , ,OP,40.4175,-86.8447
3179,50935,Industrial Non-CHP,1.2,0.8,0.8,Petroleum Liquids,7,1987, , ,SB,40.4175,-86.8447
3179,50935,Industrial Non-CHP,1.8,1.8,1.8,Petroleum Liquids,3,1996, , ,OP,40.4175,-86.8447
3179,50935,Industrial Non-CHP,3,3,3,Natural Gas Internal Combustion Engine,3,2022, , ,OP,40.4175,-86.8447
3179,50935,Industrial Non-CHP,2,2,2,Natural Gas Internal Combustion Engine,4,2011, , ,OP,40.4175,-86.8447
3179,50935,Industrial Non-CHP,2.5,2.5,2.5,Natural Gas Internal Combustion Engine,4,2013, , ,OP,40.4175,-86.8447
3179,50935,Industrial Non-CHP,0.4,0.3,0.3,Petroleum Liquids,6,2001, , ,SB,40.4175,-86.8447
20854,50936,IPP CHP,0.6,0.6,0.6,Landfill Gas,1,2020, , ,OP,44.083,-88.5411
20854,50936,IPP CHP,0.9,0.9,0.9,Landfill Gas,2,2000, , ,OP,44.083,-88.5411
20854,50936,IPP CHP,1,1,1,Landfill Gas,4,2007, , ,OP,44.083,-88.5411
5187,50938,IPP Non-CHP,0.8,0.8,1,Conventional Hydroelectric,2,1987, , ,OP,42.8489,-123.1778
5187,50938,IPP Non-CHP,0.8,0.8,1,Conventional Hydroelectric,2,1987, , ,OP,42.8489,-123.1778
49893,50949,IPP Non-CHP,95.9,70,85,Natural Gas Fired Combined Cycle,1,1993, , ,OP,27.6364,-81.9636
49893,50949,IPP Non-CHP,95.9,70,85,Natural Gas Fired Combined Cycle,1,1993, , ,OP,27.6364,-81.9636
49893,50949,IPP Non-CHP,95.9,78,85,Natural Gas Fired Combined Cycle,1,1993, , ,OP,27.6364,-81.9636
